symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.2576296898,47.5463036764,46.9641040395,47.2697588489,107731528,0.0,1.0
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.1072281169,47.5390261809,46.9131615713,47.0490081532,73012756,0.0,1.0
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.0975247896,47.7379443902,46.9641040395,47.2309455398,86698500,0.0,1.0
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,46.755482503,46.9616782077,46.1635795389,46.4668085164,75045896,0.0,1.0
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.0344531623,47.2940171671,46.6172100892,46.7942958121,58676576,0.0,1.0
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.1406324723,48.5869855273,47.3546629626,47.5584328355,106204016,0.0,1.0
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,47.9999342268,48.4875264226,47.8640876448,48.4390097862,84496940,0.0,1.0
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.3856414862,48.6646121455,48.0387475359,48.6063921818,86055952,0.0,1.0
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.2206849224,48.7228321092,48.0678575177,48.2255365861,191202356,0.0,1.0
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.172168286,48.5554497136,48.0727091814,48.1624649587,72881684,0.0,1.0
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.4419929081,48.3371248498,47.3740696172,48.1357808087,84281336,0.0,1.0
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.4681197681,48.7567937547,47.8737909721,47.9756759086,104270048,0.0,1.0
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.4535647772,48.8974920003,48.4123256362,48.5869855273,83598868,0.0,1.0
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.0120633859,48.3953448135,47.8010160175,48.1964266042,124442568,0.0,1.0
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,48.8926403366,49.6058348918,48.6743154728,49.2856250915,109266956,0.0,1.0
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.1788884914,49.2759217642,48.846549532,48.8586786911,67740868,0.0,1.0
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,49.5864282372,49.5937057327,49.1691851641,49.3123092415,45448180,0.0,1.0
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.5427632644,49.7489589692,49.2201276323,49.3292900643,69062072,0.0,1.0
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.5214880681,48.8562528593,48.1309291451,48.7131287819,101354512,0.0,1.0
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,48.8174395502,48.8829370093,48.2279624179,48.3225698589,82312060,0.0,1.0
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.3001800824,49.4214716734,48.8950661684,48.9654152912,71588552,0.0,1.0
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,48.941156973,49.5815765736,48.9314536457,49.319586737,80767368,0.0,1.0
AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.3171609052,49.4869691326,49.0503194049,49.1109652004,70380848,0.0,1.0
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,49.7804947828,49.940599683,49.4869691326,49.508801619,67789680,0.0,1.0
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.6082607236,49.9988196466,49.3656775416,49.63009321,67467264,0.0,1.0
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.3292900643,49.751384801,49.3098834097,49.4990982917,56429800,0.0,1.0
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,49.8896572147,49.9430255148,49.414194178,49.4869691326,74328644,0.0,1.0
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.1449268459,50.0934270876,49.0891327141,49.9211930284,83717228,0.0,1.0
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.2680869787,50.2705128105,49.3923616916,49.4020650189,89111728,0.0,1.0
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,50.6610717336,50.6780525563,50.2850678014,50.5688901244,73420840,0.0,1.0
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.6198325926,50.73627252,50.2559578196,50.3772494106,59966268,0.0,1.0
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.2195703423,50.7581050064,50.1492212195,50.6732008927,55638140,0.0,1.0
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.3942302333,50.8769707656,50.2486803241,50.331158606,70475496,0.0,1.0
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,50.8648416065,51.0977214612,50.5640384607,50.5688901244,86693556,0.0,1.0
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,50.6465167426,50.9812815338,50.2899194651,50.641665079,135742872,0.0,1.0
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,51.6799210981,53.7006390043,51.2578263613,52.4998522533,277125444,0.0,1.0
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.5616126289,52.8904111763,50.1516470513,51.8885426346,216071688,0.0,1.0
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.4918207962,50.0764462649,48.9120469912,49.8581214011,163448488,0.0,1.0
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,46.9010324122,48.1891491087,46.7166691939,48.0290442086,209571876,0.0,1.0
AAPL,2019-08-06 00:00:00+00:00,197.0,198.07,194.04,196.31,35824787,47.7888868584,48.0484508632,47.0708406396,47.6215044628,143299148,0.0,1.0
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.2837565497,48.4098998044,47.0174723396,47.403179599,133457600,0.0,1.0
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.3486967188,49.372955037,48.3686606634,48.5651530409,108038092,0.0,1.0
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,48.9435828048,49.3745999777,48.5296115089,49.0190716882,98478984,0.77,1.0
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,48.8193914161,49.2017060835,48.4955197551,48.6099706428,89927556,0.0,1.0
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,50.8868127704,51.6587474811,48.8193914161,48.9508881806,190159144,0.0,1.0
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.3721648524,50.2707260771,49.3332028481,49.4720049885,146189772,0.0,1.0
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.1262172001,49.954159792,48.6221462692,49.5450587466,111533452,0.0,1.0
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.2853368287,50.4460550965,49.6375935068,49.7447390187,115254496,0.0,1.0
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.2228600577,51.802419872,51.1449360491,51.28860844,97727660,0.0,1.0
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.225295183,51.9533976388,51.2155546819,51.351921697,107678116,0.0,1.0
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,51.7805037446,52.0264513969,51.5272507165,51.865733129,86258988,0.0,1.0
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.7366714897,52.2188262932,51.3202650685,51.9144356344,89071276,0.0,1.0
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.3453784744,51.6368313536,48.9460179301,50.9988285328,187531372,0.0,1.0
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.2829017034,50.4533604723,49.9346787898,50.1294888114,104264520,0.0,1.0
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.7155175155,50.7845375091,49.5621046235,50.6165138654,103589376,0.0,1.0
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.0491296775,50.0953970576,49.5109669928,49.7009067639,63830528,0.0,1.0
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,50.8965532715,50.9720421549,50.324298833,50.7723618827,84030608,0.0,1.0
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,50.8308048892,51.2472113104,50.4557955976,51.1765926776,84650244,0.0,1.0
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.0905268071,50.4022228417,49.7301282671,50.2682909518,80238296,0.0,1.0
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,50.9403855264,51.0110041592,50.4850171008,50.7455755048,76867280,0.0,1.0
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,51.9363517619,52.1043754055,51.505334589,51.6246557273,95787936,0.0,1.0
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,51.9314815113,52.2139560427,51.7488471161,52.1238564077,77449176,0.0,1.0
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.1530779109,52.7058513472,51.3981890772,52.316231304,109237604,0.0,1.0
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,52.7691646043,52.7886456064,51.5540370944,52.0775890275,127111724,0.0,1.0
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.4469659154,54.4761874186,53.0199825071,53.1027767663,177158584,0.0,1.0
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.3252096519,55.1361063668,54.2692017707,54.7416160731,128906676,0.0,1.0
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.2683652846,53.7651308397,52.8470886129,53.5727559434,159053184,0.0,1.0
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.5484046907,53.6044125719,52.9785853775,53.0199825071,84632564,0.0,1.0
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.7432147123,53.7724362156,53.3584649196,53.5630154423,73545872,0.0,1.0
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.2472856432,54.2667666454,53.4363889283,53.830879222,102572372,0.0,1.0
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,53.8065279693,54.488363045,53.6628555784,54.0622161227,88751504,0.0,1.0
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.0199825071,54.1961480126,52.9566692501,53.9088032307,231908376,0.0,1.0
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.2610599088,53.5337939391,53.0005015049,53.31706779,77678592,0.0,1.0
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.0078068807,54.1791021357,52.8884857425,53.8235738462,125737468,0.0,1.0
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,53.8235738462,53.9380247339,52.8763101161,53.2196627792,89924024,0.0,1.0
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,53.5459695654,53.8016577188,53.2878462868,53.5727559434,76353248,0.0,1.0
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.2854111615,53.8065279693,52.9104018699,53.704252708,101445140,0.0,1.0
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.5395006757,54.6880433171,53.7651308397,53.7919172177,105274332,0.0,1.0
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,54.6904784424,55.5744289155,54.5955085569,54.8073644554,144748652,0.0,1.0
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.3195029153,54.4445307901,53.0686850125,54.3179042761,143069028,0.0,1.0
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,53.7724362156,53.8065279693,52.3868499368,53.190441276,121410744,0.0,1.0
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.2797787578,55.3966647707,54.5200196735,54.9461665958,139022212,0.0,1.0
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.2919543841,55.9908353367,54.9948691012,55.0995794878,123557076,0.0,1.0
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,54.6442110623,55.5354669111,54.6271651854,54.9899988506,117130800,0.0,1.0
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.2846490083,55.4697185289,54.9461665958,55.2846490083,76117696,0.0,1.0
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.029797341,56.1150267254,55.3503973906,55.5038102826,115851936,0.0,1.0
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.5200940063,57.86831692,56.570395151,56.7262431683,167960840,0.0,1.0
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.4372997471,57.9876380582,57.1450847147,57.2010925959,97653936,0.0,1.0
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.3033678573,57.8707520452,57.1962223454,57.5639262612,92161932,0.0,1.0
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,57.0720309566,57.2838868551,56.7871213,56.8285184296,77146776,0.0,1.0
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,57.2936273562,57.5054832547,56.8650453087,57.2473599761,69091588,0.0,1.0
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.5687965117,57.8537061683,57.0525499545,57.1256037126,96992092,0.0,1.0
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.5671978725,58.6840838855,57.7903929113,57.8390954167,87246268,0.0,1.0
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.4332659826,58.9787340431,58.3504717234,58.7254810151,90736004,0.0,1.0
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,59.2173763196,59.2319870712,58.7400917667,58.9543827904,79730180,0.0,1.0
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,59.3147813304,59.6118666134,58.8837641576,59.5412479806,71665020,0.0,1.0
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,60.0453189115,60.0818457905,59.1443225615,59.2125060691,73477184,0.0,1.0
AAPL,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368,60.6467948532,60.6954973586,60.0794106653,60.2498694342,94621472,0.0,1.0
AAPL,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867,59.2441626976,60.8172536221,59.0688336781,60.627313851,142839468,0.0,1.0
AAPL,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522,59.2368573218,59.7336228769,58.7376566414,59.6021261123,124522088,0.0,1.0
AAPL,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520,60.5761762204,60.6760163564,57.7757821597,60.2060371793,139162080,0.0,1.0
AAPL,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334,62.2953746611,62.3221610391,60.6735812312,60.7661159914,151125336,0.0,1.0
AAPL,2019-11-04 00:00:00+00:00,257.5,257.85,255.38,257.33,25817952,62.7044757065,62.7897050909,62.1882291492,62.6630785769,103271808,0.0,1.0
AAPL,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427,62.6143760715,62.8724993501,62.4171309246,62.5948950693,79897708,0.0,1.0
AAPL,2019-11-06 00:00:00+00:00,257.24,257.49,255.37,256.77,18966124,62.6411624495,62.7020405812,62.1857940239,62.5267115618,75864496,0.0,1.0
AAPL,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083,63.3619595294,63.58665599,63.0395689556,63.193437184,94940332,0.77,1.0
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,63.5353665805,63.6086371655,62.7318324987,63.1812254198,70081980,0.0,1.0
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,64.038491264,64.1044347905,63.0810889537,63.0859736594,82029836,0.0,1.0
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,63.979874796,64.1825900811,63.7258701014,63.8797383299,87388904,0.0,1.0
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,64.5929053569,64.6686182947,63.7625053939,63.7771595109,103270372,0.0,1.0
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,64.1459547886,64.6930418231,64.0140677357,64.417055953,89582224,0.0,1.0
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,64.9079688723,64.912853578,64.2363218434,64.3999594832,100374664,0.0,1.0
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,65.2352441518,65.3158417953,64.5342888889,64.9177382836,86803588,0.0,1.0
AAPL,2019-11-19 00:00:00+00:00,266.29,268.0,265.39,267.9,19069597,65.0374135724,65.4550559067,64.8176018175,65.4306323784,76278388,0.0,1.0
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,64.2802841944,64.9861241629,63.5988677542,64.85423711,106439676,0.0,1.0
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,63.9920865602,64.4805571266,63.7893712751,64.402401836,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,63.935912445,64.2778418416,63.7063312788,64.1337430244,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,65.0569523951,65.0740488649,64.1166465546,64.1630512584,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.5489430059,65.2498982688,64.111761849,65.1961665065,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.4159782614,65.4501712011,64.7980629948,64.8640065213,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,65.2718794443,65.4550559067,64.9421618119,65.1131265102,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.5171924191,65.5161147276,64.343785368,65.27676415,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.3668442351,63.3863830577,62.5950607401,63.0884160122,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,63.9261430337,64.3095924284,63.6672536335,63.7625053939,67241552,0.0,1.0
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,64.8640065213,64.9397194591,64.1679359641,64.4268253643,74645372,0.0,1.0
AAPL,2019-12-06 00:00:00+00:00,270.71,271.0,267.3,267.48,26547493,66.1169335243,66.1877617564,65.2840912085,65.3280535595,106189972,0.0,1.0
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270.0,32182645,65.1912818008,66.1389146998,64.7003688815,65.9435264732,128730580,0.0,1.0
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.5722888427,65.960622943,64.9323924006,65.6015970767,90529532,0.0,1.0
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,66.1315876413,66.2121852848,65.5771735484,65.6528864862,78893564,0.0,1.0
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,66.3001099867,66.5687687983,65.2889759141,65.4013241444,137748168,0.0,1.0
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,67.2013381819,67.2379734744,66.1706652866,66.3001099867,133731224,0.0,1.0
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277.0,32081105,68.3516863659,68.5788251793,67.6482887502,67.6531734558,128324420,0.0,1.0
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.4860157717,68.8181757569,68.0927969657,68.2808581338,114303192,0.0,1.0
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,68.3223781319,68.8499263437,68.1709522563,68.3370322489,116098748,0.0,1.0
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.3907640112,68.6740769398,68.1294322582,68.2637616639,98507788,0.0,1.0
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,68.2491075469,69.0331028061,68.0341804977,68.9305239872,276130972,0.0,1.0
AAPL,2019-12-23 00:00:00+00:00,284.0,284.25,280.37,280.53,24677883,69.3628204385,69.4238792593,68.4762463603,68.5153240057,98711532,0.0,1.0
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.428763965,69.5801898406,69.0990463326,69.5313427839,48478856,0.0,1.0
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,70.8062509624,70.8233474322,69.5337851368,69.5630933707,93336016,0.0,1.0
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.7793850812,71.7978462123,70.3690698054,71.1017756551,146371744,0.0,1.0
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,71.1994697684,71.4852250498,69.660787484,70.6963450849,144238456,0.0,1.0
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.7196909217,71.7270179802,70.7109992019,70.8111356681,100990500,0.0,1.0
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,73.3560673194,73.4171261402,72.0958132579,72.3522603053,135647456,0.0,1.0
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.6429002923,73.4122414345,72.4157614789,72.574514413,146535512,0.0,1.0
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,73.2217379136,73.2608155589,71.4998791668,71.7538838613,118578576,0.0,1.0
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,72.8773661642,73.4903967251,72.6551120565,73.2315073249,111510620,0.0,1.0
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,74.0496955237,74.3549896278,72.5769567658,72.5769567658,132363784,0.0,1.0
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.6225707478,75.8179589744,74.7848437263,75.0388484208,170486168,0.0,1.0
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,75.793535446,76.3650460088,75.2855260569,75.8594789725,140869088,0.0,1.0
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,77.4128153739,77.439681255,75.9938083783,76.1134836671,120114968,0.0,1.0
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,76.3674883616,77.5617988967,76.2429283672,77.3493142002,162613828,0.0,1.0
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,76.0402130821,77.0562318604,75.6030319251,76.1647730766,121923528,0.0,1.0
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,76.9927306867,77.105078917,76.2233895445,76.5897424694,108829016,0.0,1.0
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315.0,316.27,34454117,77.8451118252,77.847554178,76.9341142187,77.2442930285,137816468,0.0,1.0
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316.0,317.19,27235039,77.3175636134,77.9159400573,77.178349502,77.468989489,108940156,0.0,1.0
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.5935494835,78.1528482821,77.498297723,77.8084765327,101832460,0.0,1.0
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,77.9672294668,78.0478271103,77.0928671528,77.6472812458,104471972,0.0,1.0
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.7425330062,78.9685941281,77.5495871325,78.2163494557,146537520,0.0,1.0
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.4564907552,76.1452342539,74.4624531524,75.7275919196,161940020,0.0,1.0
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.5911071306,77.7645141817,76.2478130729,76.347949539,162233944,0.0,1.0
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,79.2152717642,80.0725376083,78.4923353258,79.2421376453,216599712,0.0,1.0
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,79.100481181,79.1542129433,77.8499965309,78.2871776879,126743232,0.0,1.0
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.5932625138,78.809841194,75.2952954682,78.3824294483,199588384,0.0,1.0
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,75.385662523,76.5653189411,73.812787299,74.3207966881,173985604,0.0,1.0
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,77.8744200592,78.067365933,76.5995118807,77.0098271565,136616536,0.0,1.0
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.5094317956,79.3178505831,77.8988435875,79.0149988319,118826872,0.0,1.0
AAPL,2020-02-06 00:00:00+00:00,325.21,325.22,320.26,322.57,26356385,79.4277564606,79.4301988134,78.2187918086,78.7829753128,105425540,0.0,1.0
AAPL,2020-02-07 00:00:00+00:00,320.03,323.4,318.0,322.37,29421012,78.3506788615,79.1757320995,77.8536883353,78.9235644926,117684048,0.77,1.0
AAPL,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215,78.7228096988,78.7228096988,76.8376732203,76.9184647836,109348860,0.0,1.0
AAPL,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780,78.2478532354,79.2981435592,78.027512608,79.2246966834,94323120,0.0,1.0
